2015-10-10 19:06:38,559 [6] INFO  Umbraco.Core.CoreBootManager - [P3100/T1/D2] Umbraco 7.2.8 application starting on JUHO
2015-10-10 19:14:48,467 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [P3100/T1/D2] Content 'ReTee ry (en)' with Id '1103' has been published.
2015-10-10 19:14:52,520 [6] INFO  umbraco.content - [P3100/T1/D2] Save Xml to file...
2015-10-10 19:14:52,530 [6] INFO  umbraco.content - [P3100/T1/D2] Saved Xml to file.
2015-10-10 19:17:35,684 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [P3100/T1/D2] Content 'ReTee ry (en)' with Id '1103' has been published.
2015-10-10 19:17:39,763 [6] INFO  umbraco.content - [P3100/T1/D2] Save Xml to file...
2015-10-10 19:17:39,774 [6] INFO  umbraco.content - [P3100/T1/D2] Saved Xml to file.
2015-10-10 19:18:44,307 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [P3100/T1/D2] Content 'ReTee ry (en)' with Id '1103' has been published.
2015-10-10 19:18:48,379 [6] INFO  umbraco.content - [P3100/T1/D2] Save Xml to file...
2015-10-10 19:18:48,379 [6] INFO  umbraco.content - [P3100/T1/D2] Saved Xml to file.
2015-10-10 19:20:16,966 [6] INFO  Umbraco.Core.Publishing.PublishingStrategy - [P3100/T1/D2] Content 'ReTee ry (en)' with Id '1103' has been published.
2015-10-10 19:20:21,003 [6] INFO  umbraco.content - [P3100/T1/D2] Save Xml to file...
2015-10-10 19:20:21,023 [6] INFO  umbraco.content - [P3100/T1/D2] Saved Xml to file.
2015-10-10 20:52:57,876 [6] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - [P3100/T1/D2] Login attempt succeeded for username juho.vuotila@gmail.com from IP address ::1
2015-10-10 20:52:57,882 [6] INFO  Umbraco.Web.Security.WebSecurity - [P3100/T1/D2] User Id: 0 logged in
2015-10-10 22:16:57,364 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [LogScrubber] Terminating
2015-10-10 22:16:57,364 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [LogScrubber] Waiting for tasks to complete
2015-10-10 22:16:57,365 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [ScheduledTasks] Terminating
2015-10-10 22:16:57,365 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [ScheduledTasks] Waiting for tasks to complete
2015-10-10 22:16:57,368 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [LogScrubber] Tasks completed, terminated
2015-10-10 22:16:57,368 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [ScheduledTasks] Tasks completed, terminated
2015-10-10 22:16:58,913 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [KeepAlive] Terminating
2015-10-10 22:16:58,913 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [KeepAlive] Waiting for tasks to complete
2015-10-10 22:16:58,913 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [ScheduledPublishing] Terminating
2015-10-10 22:16:58,913 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [ScheduledPublishing] Waiting for tasks to complete
2015-10-10 22:16:58,913 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [KeepAlive] Tasks completed, terminated
2015-10-10 22:16:58,913 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P3100/T1/D2] [ScheduledPublishing] Tasks completed, terminated
2015-10-10 22:17:29,007 [6] INFO  Umbraco.Core.UmbracoApplicationBase - [P3100/T1/D2] Application shutdown. Reason: ConfigurationChange
2015-10-10 22:17:45,580 [259] INFO  Umbraco.Core.CoreBootManager - [P3100/T1/D3] Umbraco 7.2.8 application starting on JUHO
2015-10-10 22:17:45,634 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Determining hash of code files on disk
2015-10-10 22:17:45,642 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Hash determined (took 7ms)
2015-10-10 22:17:45,650 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-10-10 22:17:45,668 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 17ms)
2015-10-10 22:17:45,766 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-10-10 22:17:45,767 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 1ms)
2015-10-10 22:17:45,767 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-10-10 22:17:45,768 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 1ms)
2015-10-10 22:17:45,787 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-10-10 22:17:45,789 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 1ms)
2015-10-10 22:17:45,789 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-10-10 22:17:45,793 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 4ms)
2015-10-10 22:17:45,844 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-10-10 22:17:45,845 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 1ms)
2015-10-10 22:17:45,846 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-10-10 22:17:45,846 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-10-10 22:17:46,671 [259] INFO  Umbraco.Core.DatabaseContext - [P3100/T1/D3] CanConnect = True
2015-10-10 22:17:46,691 [259] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - [P3100/T1/D3] Initializing Umbraco internal event handlers for cache refreshing
2015-10-10 22:17:46,714 [259] INFO  Umbraco.Web.Search.ExamineEvents - [P3100/T1/D3] Initializing Examine and binding to business logic events
2015-10-10 22:17:46,784 [259] INFO  Umbraco.Web.Search.ExamineEvents - [P3100/T1/D3] Adding examine event handlers for index providers: 3
2015-10-10 22:17:46,796 [259] INFO  Umbraco.Core.CoreBootManager - [P3100/T1/D3] Umbraco application startup complete (took 1193ms)
2015-10-10 22:17:47,462 [259] INFO  Umbraco.Core.ApplicationContext - [P3100/T1/D3] ApplicationUrl: http://localhost:51179/umbraco (UmbracoModule request)
2015-10-10 22:17:47,544 [259] INFO  umbraco.content - [P3100/T1/D3] Load Xml from file...
2015-10-10 22:17:47,545 [259] INFO  umbraco.content - [P3100/T1/D3] Loaded Xml from file.
2015-10-10 22:17:47,705 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-10-10 22:17:47,707 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 1ms)
2015-10-10 22:17:48,367 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-10-10 22:17:48,368 [259] INFO  Umbraco.Core.PluginManager - [P3100/T1/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 1ms)
2015-10-10 22:18:50,226 [259] INFO  umbraco.BusinessLogic.Log - [P3100/T1/D3] Log scrubbed.  Removed all items older than 2015-08-11 22.18.50
2015-10-10 22:32:43,277 [15] INFO  Umbraco.Core.CoreBootManager - [P13396/T1/D2] Umbraco 7.2.8 application starting on JUHO
2015-10-10 22:32:43,353 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Determining hash of code files on disk
2015-10-10 22:32:43,366 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Hash determined (took 11ms)
2015-10-10 22:32:43,390 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-10-10 22:32:43,800 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 408ms)
2015-10-10 22:32:43,904 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-10-10 22:32:43,914 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 10ms)
2015-10-10 22:32:43,915 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-10-10 22:32:43,927 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 12ms)
2015-10-10 22:32:43,952 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-10-10 22:32:43,962 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 9ms)
2015-10-10 22:32:43,963 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-10-10 22:32:43,977 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 14ms)
2015-10-10 22:32:44,027 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-10-10 22:32:44,037 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 9ms)
2015-10-10 22:32:44,037 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-10-10 22:32:44,047 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 9ms)
2015-10-10 22:32:45,027 [15] INFO  Umbraco.Core.DatabaseContext - [P13396/T1/D2] CanConnect = True
2015-10-10 22:32:45,044 [15] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - [P13396/T1/D2] Initializing Umbraco internal event handlers for cache refreshing
2015-10-10 22:32:45,067 [15] INFO  Umbraco.Web.Search.ExamineEvents - [P13396/T1/D2] Initializing Examine and binding to business logic events
2015-10-10 22:32:45,121 [15] INFO  Umbraco.Web.Search.ExamineEvents - [P13396/T1/D2] Adding examine event handlers for index providers: 3
2015-10-10 22:32:45,132 [15] INFO  Umbraco.Core.CoreBootManager - [P13396/T1/D2] Umbraco application startup complete (took 1821ms)
2015-10-10 22:32:45,818 [15] INFO  Umbraco.Core.ApplicationContext - [P13396/T1/D2] ApplicationUrl: http://localhost:51179/umbraco (UmbracoModule request)
2015-10-10 22:32:45,936 [15] INFO  umbraco.content - [P13396/T1/D2] Load Xml from file...
2015-10-10 22:32:45,940 [15] INFO  umbraco.content - [P13396/T1/D2] Loaded Xml from file.
2015-10-10 22:32:46,232 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-10-10 22:32:46,251 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 18ms)
2015-10-10 22:32:47,120 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-10-10 22:32:47,143 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 22ms)
2015-10-10 22:33:01,985 [15] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - [P13396/T1/D2] Login attempt succeeded for username juho.vuotila@gmail.com from IP address ::1
2015-10-10 22:33:02,062 [15] INFO  Umbraco.Web.Security.WebSecurity - [P13396/T1/D2] User Id: 0 logged in
2015-10-10 22:33:02,245 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-10-10 22:33:02,260 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 12ms)
2015-10-10 22:33:02,371 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of umbraco.interfaces.IApplication
2015-10-10 22:33:02,402 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 30ms)
2015-10-10 22:33:02,418 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of umbraco.interfaces.ITree
2015-10-10 22:33:02,444 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 25ms)
2015-10-10 22:33:02,465 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-10-10 22:33:02,465 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-10-10 22:33:02,469 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Starting resolution types of umbraco.interfaces.ITree
2015-10-10 22:33:02,491 [15] INFO  Umbraco.Core.PluginManager - [P13396/T1/D2] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 22ms)
2015-10-10 22:33:47,653 [15] INFO  umbraco.BusinessLogic.Log - [P13396/T1/D2] Log scrubbed.  Removed all items older than 2015-08-11 22.33.47
